Địa chỉ,Diện tích,Mặt tiền,Đường tiếp cận,Hướng nhà,Hướng ban công,Số tầng,Số phòng ngủ,Số phòng tắm,Tình trạng pháp lý,Tình trạng nội thất,Giá,Thành phố,Dự án,Giá trên m²,Số tầng tối đa
"Đường Âu Dương Lân, Phường 3, Quận 8",80.0,4.0,8.0,Đông - Nam,Đông - Nam,4,5,5,Đã có giấy chứng nhận,Đầy đủ nội thất,9.0,Hồ Chí Minh,False,111.9,4
"Đường Ngô Thì Nhậm, Phường Dĩ An, Dĩ An, Bình Dương",75.0,5.0,5.0,Bắc,Bắc,2,3,2,Đã có giấy chứng nhận,Cơ bản nội thất,3.6,Bình Dương,False,48.7,3
"Đường Hoàng Diệu, Phường Vĩnh Nguyên, Nha Trang, Khánh Hòa",70.7,5.3,46.0,Tây - Bắc,Tây - Bắc,2,2,2,Đã có giấy chứng nhận,Đầy đủ nội thất,3.6,Khánh Hòa,False,51.6,5
"Đường Nguyễn Văn Khối, Phường 11, Gò Vấp, Hồ Chí Minh",58.0,4.0,5.0,Nam,Tây - Bắc,4,4,4,Đã có giấy chứng nhận,Đầy đủ nội thất,5.8,Hồ Chí Minh,False,100.9,3
"Phố Tạ Quang Bửu, Phường Bách Khoa, Hai Bà Trưng, Hà Nội",22.0,3.7,4.6,Đông - Bắc,Đông - Nam,5,3,3,Đã có giấy chứng nhận,Đầy đủ nội thất,5.7,Hà Nội,False,259.1,3
"Phường Phước Long B, Quận 9, Hồ Chí Minh",67.0,4.0,5.9,Đông,Đông - Nam,3,3,4,Đã có giấy chứng nhận,Đầy đủ nội thất,5.9,Hồ Chí Minh,False,88.1,3
"Đường Nguyễn Thái Sơn, Phường 4, Gò Vấp, Hồ Chí Minh",36.0,3.8,3.0,Tây - Nam,Tây - Nam,2,3,3,Đã có giấy chứng nhận,Đầy đủ nội thất,4.7,Hồ Chí Minh,False,130.0,3
"Phố Nguyễn Đổng Chi, Phường Mai Dịch, Cầu Giấy, Hà Nội",46.0,4.4,3.5,Nam,Đông - Nam,6,6,6,Đã có giấy chứng nhận,Đầy đủ nội thất,7.8,Hà Nội,False,168.5,3
"Đường An Thượng 27, Phường Mỹ An, Ngũ Hành Sơn, Đà Nẵng",70.0,5.0,15.4,Đông - Bắc,Đông - Bắc,4,5,5,Đã có giấy chứng nhận,Đầy đủ nội thất,9.5,Đà Nẵng,False,135.7,4
"Đường Minh Khai, Phường Minh Khai, Hai Bà Trưng, Hà Nội",35.0,39.0,25.0,Đông - Nam,Đông - Nam,5,4,4,Đã có giấy chứng nhận,Đầy đủ nội thất,5.7,Hà Nội,False,162.6,5
"Đường Liên Xã, Xã Đại Thành, Quốc Oai, Hà Nội",57.0,10.9,6.3,Đông - Nam,Tây,3,3,3,Đã có giấy chứng nhận,Cơ bản nội thất,3.0,Hà Nội,False,51.8,3
"Phường Hoàng Văn Thụ, Hoàng Mai, Hà Nội",45.0,4.5,2.7,Đông - Nam,Tây,5,4,3,Đã có giấy chứng nhận,Đầy đủ nội thất,5.3,Hà Nội,False,117.8,3
"Đường Trần Thị Hè, Phường Hiệp Thành, Quận 12, Hồ Chí Minh",52.0,4.5,5.0,Tây - Nam,Đông - Nam,3,2,2,Đã có giấy chứng nhận,Đầy đủ nội thất,4.2,Hồ Chí Minh,False,80.6,3
"Đường Nguyễn Phước Nguyên, Phường An Khê, Thanh Khê, Đà Nẵng",97.0,6.0,7.5,Đông - Bắc,Tây - Nam,3,3,3,Đã có giấy chứng nhận,Đầy đủ nội thất,7.2,Đà Nẵng,False,74.2,4
"Đường Nguyễn Phước Nguyên, Phường An Khê, Thanh Khê, Đà Nẵng",82.0,5.0,6.6,Đông - Nam,Bắc,2,2,2,Đã có giấy chứng nhận,Đầy đủ nội thất,4.3,Đà Nẵng,False,52.4,3
"Đường Nguyễn Phước Nguyên, Phường An Khê, Thanh Khê, Đà Nẵng",40.0,4.4,3.9,Đông - Bắc,Nam,4,3,3,Đã có giấy chứng nhận,Đầy đủ nội thất,3.8,Đà Nẵng,False,95.0,3
"Đường Lê Độ, Phường Xuân Hà, Thanh Khê, Đà Nẵng",43.0,4.3,4.5,Đông - Nam,Đông,4,2,3,Đã có giấy chứng nhận,Đầy đủ nội thất,3.4,Đà Nẵng,False,79.8,3
"Đường Đại Từ, Phường Đại Kim, Hoàng Mai, Hà Nội",40.0,4.0,3.0,Đông - Nam,Đông - Nam,5,4,4,Đã có giấy chứng nhận,Đầy đủ nội thất,5.4,Hà Nội,False,133.8,3
"Đường Thị Trấn Tân Hiệp, Xã Tân Hiệp, Hóc Môn, Hồ Chí Minh",77.0,5.6,4.0,Đông - Nam,Đông - Nam,3,5,4,Đã có giấy chứng nhận,Cơ bản nội thất,3.3,Hồ Chí Minh,False,42.9,3
"Đường Lê Văn Thọ, Phường 16, Gò Vấp, Hồ Chí Minh",75.0,4.0,10.6,Đông - Bắc,Đông - Nam,2,3,3,Đã có giấy chứng nhận,Đầy đủ nội thất,6.5,Hồ Chí Minh,False,86.7,4
"Đường Hoàng Văn Thái, Phường Khương Trung, Thanh Xuân, Hà Nội",42.0,4.4,3.9,Đông - Nam,Đông - Nam,5,4,5,Đã có giấy chứng nhận,Đầy đủ nội thất,9.3,Hà Nội,False,221.4,3
"Đường Quang Trung, Phường 12, Gò Vấp, Hồ Chí Minh",54.0,4.9,4.5,Đông - Bắc,Đông - Bắc,5,5,3,Đã có giấy chứng nhận,Đầy đủ nội thất,7.5,Hồ Chí Minh,False,138.9,3
"Đường Trần Xuân Độ, Phường Thắng Nhì, Vũng Tàu, Bà Rịa Vũng Tàu",211.3,9.7,8.7,Đông - Nam,Đông - Nam,2,4,3,Đã có giấy chứng nhận,Đầy đủ nội thất,9.0,Bà Rịa Vũng Tàu,False,42.6,4
"Đường Hiệp Nhất, Phường 4, Tân Bình, Hồ Chí Minh",35.0,3.0,2.5,Tây - Nam,Đông - Nam,2,2,2,Đã có giấy chứng nhận,Đầy đủ nội thất,4.0,Hồ Chí Minh,False,114.0,3
"Đường Thạnh Lộc 8, Phường Thạnh Lộc, Quận 12, Hồ Chí Minh",85.9,4.0,16.0,Nam,Nam,4,5,6,Đã có giấy chứng nhận,Cơ bản nội thất,5.1,Hồ Chí Minh,False,59.4,4
"Đường Định Công Thượng, Phường Định Công, Hoàng Mai, Hà Nội",37.0,5.5,3.6,Đông - Bắc,Tây - Nam,4,4,3,Đã có giấy chứng nhận,Đầy đủ nội thất,7.4,Hà Nội,False,200.0,3
"Đường Lũy Bán Bích, Phường Tân Thới Hòa, Tân Phú, Hồ Chí Minh",48.0,4.1,6.1,Tây,Đông,2,3,2,Đã có giấy chứng nhận,Đầy đủ nội thất,3.6,Hồ Chí Minh,False,75.0,3
"Ngõ 169, Đường Hoàng Mai, Phường Hoàng Văn Thụ, Hoàng Mai, Hà Nội",30.0,3.8,3.2,Đông,Đông - Bắc,4,2,4,Đã có giấy chứng nhận,Đầy đủ nội thất,4.8,Hà Nội,False,158.3,3
"Đường Lạc Thị, Xã Đại Áng, Thanh Trì, Hà Nội",54.0,4.1,6.8,Đông - Nam,Đông - Nam,6,5,5,Đã có giấy chứng nhận,Cơ bản nội thất,8.5,Hà Nội,False,157.4,3
"Đường Bình Minh, Xã Cao Viên, Thanh Oai, Hà Nội",33.0,4.0,3.3,Đông - Nam,Đông - Nam,3,3,3,Đã có giấy chứng nhận,Cơ bản nội thất,1.6,Hà Nội,False,47.9,3
"Đường Phan Anh, Phường Hiệp Tân, Tân Phú, Hồ Chí Minh",56.0,4.0,4.6,Tây - Nam,Tây - Nam,2,3,2,Đã có giấy chứng nhận,Đầy đủ nội thất,4.2,Hồ Chí Minh,False,75.0,3
"Đường Thịnh Quang, Phường Thịnh Quang, Đống Đa, Hà Nội",35.0,4.4,6.5,Bắc,Bắc,5,7,8,Đã có giấy chứng nhận,Đầy đủ nội thất,7.9,Hà Nội,False,225.7,3
"Đường Quốc lộ 6, Phường Biên Giang, Hà Đông, Hà Nội",32.0,3.5,3.0,Đông - Bắc,Đông - Bắc,5,3,3,Đã có giấy chứng nhận,Đầy đủ nội thất,2.5,Hà Nội,False,78.1,3
"Đường Phú Thọ Hòa, Phường Phú Thọ Hòa, Tân Phú, Hồ Chí Minh",76.0,4.6,11.2,Bắc,Đông - Nam,3,4,3,Đã có giấy chứng nhận,Đầy đủ nội thất,6.1,Hồ Chí Minh,False,80.3,4
"Đường Tân Kỳ Tân Quý, Phường Tân Sơn Nhì, Tân Phú, Hồ Chí Minh",56.0,4.0,4.0,Đông - Bắc,Đông - Nam,4,3,3,Đã có giấy chứng nhận,Đầy đủ nội thất,4.4,Hồ Chí Minh,False,78.6,3
"Đường Lạc Thị, Xã Đại Áng, Thanh Trì, Hà Nội",39.0,3.5,4.0,Đông - Nam,Đông - Nam,5,4,4,Đã có giấy chứng nhận,Đầy đủ nội thất,4.7,Hà Nội,False,120.5,3
"Dự án KĐT Linh Đàm, Đường Bùi Quốc Khái, Phường Đại Kim, Hoàng Mai, Hà Nội",52.0,4.1,3.0,Tây - Nam,Đông - Nam,4,4,4,Đã có giấy chứng nhận,Cơ bản nội thất,5.4,Hà Nội,True,102.9,3
"Xã Ngũ Hiệp, Thanh Trì, Hà Nội",66.0,4.5,4.4,Đông - Nam,Tây - Nam,3,3,3,Đã có giấy chứng nhận,Cơ bản nội thất,2.9,Hà Nội,False,43.9,3
"Đường Hà Trì 1, Phường Hà Cầu, Hà Đông, Hà Nội",56.0,5.8,2.5,Đông - Nam,Đông - Bắc,4,3,3,Đã có giấy chứng nhận,Đầy đủ nội thất,7.6,Hà Nội,False,135.7,3
"Đường Nguyễn Văn Lượng, Phường 16, Gò Vấp, Hồ Chí Minh",67.5,4.5,8.0,Đông - Nam,Đông - Nam,3,4,4,Đã có giấy chứng nhận,Đầy đủ nội thất,8.8,Hồ Chí Minh,False,130.4,4
"Đường Quốc Lộ 13, Phường 26, Bình Thạnh, Hồ Chí Minh",54.0,4.0,4.0,Đông - Nam,Đông - Nam,3,3,4,Đã có giấy chứng nhận,Cơ bản nội thất,7.5,Hồ Chí Minh,False,138.9,3
"Đường Số 3, Phường 9, Gò Vấp, Hồ Chí Minh",70.0,6.1,3.5,Tây - Nam,Đông,3,3,3,Đã có giấy chứng nhận,Đầy đủ nội thất,6.5,Hồ Chí Minh,False,92.9,3
"Phường Thạch Bàn, Long Biên, Hà Nội",62.0,4.4,15.2,Đông - Nam,Đông - Nam,5,3,2,Đã có giấy chứng nhận,Cơ bản nội thất,4.0,Hà Nội,False,64.2,4
"Phường Bình Chuẩn, Thuận An, Bình Dương",122.2,6.1,5.2,Đông - Bắc,Đông - Nam,2,5,4,Đã có giấy chứng nhận,Đầy đủ nội thất,2.3,Bình Dương,False,18.8,3
"Dự án Park Riverside Tân Cảng, Đường Bưng Ông Thoàn, Phường Phú Hữu, Quận 9, Hồ Chí Minh",75.0,5.0,16.0,Đông - Nam,Đông - Bắc,3,3,4,Đã có giấy chứng nhận,Cơ bản nội thất,8.2,Hồ Chí Minh,True,109.3,4
"Phố Vũ Tông Phan, Phường Khương Đình, Thanh Xuân, Hà Nội",45.0,5.0,3.0,Tây - Nam,Tây - Nam,4,4,4,Đã có giấy chứng nhận,Đầy đủ nội thất,6.5,Hà Nội,False,144.4,3
"Đường Tăng Bạt Hổ, Phường 11, Bình Thạnh, Hồ Chí Minh",42.4,8.0,6.0,Tây,Tây,4,3,3,Đã có giấy chứng nhận,Đầy đủ nội thất,6.2,Hồ Chí Minh,False,147.4,3
"Đường Nguyễn Huy Lượng, Phường Thanh Khê Đông, Thanh Khê, Đà Nẵng",75.0,5.0,3.5,Bắc,Bắc,2,3,2,Đã có giấy chứng nhận,Đầy đủ nội thất,3.8,Đà Nẵng,False,50.7,3
"Đường Quốc lộ 6, Phường Biên Giang, Hà Đông, Hà Nội",35.0,4.0,3.0,Tây - Nam,Tây - Nam,3,3,3,Đã có giấy chứng nhận,Đầy đủ nội thất,1.9,Hà Nội,False,54.3,3
"Đường Xuân Đỉnh, Phường Xuân Đỉnh, Bắc Từ Liêm, Hà Nội",68.0,4.1,11.1,Đông - Nam,Tây - Bắc,5,6,4,Đã có giấy chứng nhận,Đầy đủ nội thất,9.2,Hà Nội,False,135.3,4
"Đường Lê Đình Cẩn, Phường Tân Tạo, Bình Tân, Hồ Chí Minh",43.0,4.0,3.5,Đông - Nam,Đông - Nam,2,3,3,Đã có giấy chứng nhận,Đầy đủ nội thất,3.3,Hồ Chí Minh,False,76.3,3
"Đường Võng Thị, Phường Bưởi, Tây Hồ, Hà Nội",42.0,11.4,11.1,Đông - Nam,Đông - Nam,4,4,3,Đã có giấy chứng nhận,Đầy đủ nội thất,6.9,Hà Nội,False,164.3,4
"Ngõ 191, Phố Đà Nẵng, Phường  Lạc Viên, Ngô Quyền, Hải Phòng",86.9,4.8,2.0,Đông,Đông,3,3,2,Đã có giấy chứng nhận,Cơ bản nội thất,3.5,Hải Phòng,False,40.0,3
"Phố Doãn Kế Thiện, Phường Mai Dịch, Cầu Giấy, Hà Nội",52.0,4.5,7.4,Tây - Bắc,Đông - Nam,5,4,4,Đã có giấy chứng nhận,Đầy đủ nội thất,8.0,Hà Nội,False,153.8,4
"Đường Dương Quảng Hàm, Phường Quan Hoa, Cầu Giấy, Hà Nội",38.0,3.9,3.6,Bắc,Bắc,5,3,4,Đã có giấy chứng nhận,Đầy đủ nội thất,6.9,Hà Nội,False,181.6,3
"Đường Nguyễn Hoàng, Phường Mỹ Đình 2, Nam Từ Liêm, Hà Nội",66.0,6.2,7.0,Đông - Nam,Đông - Nam,5,5,5,Đã có giấy chứng nhận,Đầy đủ nội thất,10.0,Hà Nội,False,151.5,4
"Hẻm 112, Đường Nguyễn Thị Minh Khai, Phường Phú Hòa, Thủ Dầu Một, Bình Dương",164.0,4.5,5.0,Đông - Nam,Đông - Nam,1,3,1,Đã có giấy chứng nhận,Cơ bản nội thất,3.5,Bình Dương,False,21.3,3
"Phố Hào Nam, Phường Ô Chợ Dừa, Đống Đa, Hà Nội",23.0,3.6,10.0,Tây - Bắc,Nam,4,3,3,Đã có giấy chứng nhận,Đầy đủ nội thất,5.0,Hà Nội,False,219.6,4
"Dự án KĐT Lê Hồng Phong II, Đường Lê Hồng Phong, Phường Phước Hải, Nha Trang, Khánh Hòa",80.0,4.0,12.0,Nam,Đông,3,3,4,Hợp đồng mua bán,Đầy đủ nội thất,6.0,Khánh Hòa,True,75.0,4
"Đường Hương lộ 2, Phường Bình Trị Đông A, Bình Tân, Hồ Chí Minh",74.0,4.0,8.0,Tây - Bắc,Tây,4,7,4,Đã có giấy chứng nhận,Đầy đủ nội thất,5.8,Hồ Chí Minh,False,79.1,4
"Đường Hà Huy Tập, Xã Xã Yên Viên, Gia Lâm, Hà Nội",30.0,3.7,20.0,Tây - Nam,Tây - Nam,5,3,4,Đã có giấy chứng nhận,Đầy đủ nội thất,5.2,Hà Nội,False,173.3,5
"37, Đường Phan Huy Chú, Phường Trường Chinh, KonTum, Kon Tum.",250.0,10.0,10.0,Tây,Đông - Nam,3,3,2,Đã có giấy chứng nhận,Đầy đủ nội thất,4.0,Kon Tum,False,16.0,4
"Đường Bát Khối, Phường Long Biên, Long Biên, Hà Nội",35.0,3.5,3.9,Đông - Nam,Đông - Nam,5,4,4,Đã có giấy chứng nhận,Đầy đủ nội thất,4.6,Hà Nội,False,132.9,3
"Đường Nguyễn Duy Trinh, Phường Long Trường, Quận 9, Hồ Chí Minh",70.0,4.5,10.0,Đông,Đông - Bắc,4,3,3,Đã có giấy chứng nhận,Đầy đủ nội thất,5.9,Hồ Chí Minh,False,84.3,4
"Đường Ngô Thì Nhậm, Phường Dĩ An, Dĩ An, Bình Dương",75.0,5.0,5.0,Bắc,Bắc,2,3,2,Đã có giấy chứng nhận,Cơ bản nội thất,3.6,Bình Dương,False,48.7,3
"Đường 8, Phường 11, Gò Vấp, Hồ Chí Minh",56.0,4.0,5.0,Đông,Đông,5,4,5,Đã có giấy chứng nhận,Đầy đủ nội thất,7.8,Hồ Chí Minh,False,139.3,3
"Đường Trần Quốc Vượng, Phường Dịch Vọng Hậu, Cầu Giấy, Hà Nội",55.0,4.3,3.0,Tây - Bắc,Đông,4,4,3,Đã có giấy chứng nhận,Đầy đủ nội thất,9.4,Hà Nội,False,170.9,3
"Đường Nguyễn Thị Ngâu, Xã Thới Tam Thôn, Hóc Môn, Hồ Chí Minh",48.0,4.0,10.0,Tây - Nam,Tây - Nam,2,2,2,Đã có giấy chứng nhận,Đầy đủ nội thất,4.0,Hồ Chí Minh,False,82.3,4
"Đường Ngọc Thụy, Phường Ngọc Thụy, Long Biên, Hà Nội",41.0,3.8,3.3,Đông - Nam,Đông - Nam,4,3,3,Đã có giấy chứng nhận,Đầy đủ nội thất,4.5,Hà Nội,False,109.8,3
"Đường Tân Hiệp 31, Xã Tân Hiệp, Hóc Môn, Hồ Chí Minh",100.0,5.0,10.0,Đông,Đông,3,4,3,Đã có giấy chứng nhận,Đầy đủ nội thất,5.5,Hồ Chí Minh,False,55.0,4
"Đường Nguyễn Thị Thập, Phường Tân Phú, Quận 7, Hồ Chí Minh",15.0,3.5,3.0,Đông - Bắc,Đông - Nam,2,1,1,Đã có giấy chứng nhận,Đầy đủ nội thất,1.8,Hồ Chí Minh,False,120.0,3
"Đường Hàm Nghi, Phường Cầu Diễn, Nam Từ Liêm, Hà Nội.",40.0,4.0,4.0,Đông - Bắc,Đông - Bắc,7,5,6,Đã có giấy chứng nhận,Đầy đủ nội thất,9.2,Hà Nội,False,230.0,3
"Đường Nguyễn Văn Cừ, Phường Ngọc Lâm, Long Biên, Hà Nội",38.0,3.9,3.8,Đông,Đông - Nam,4,3,3,Đã có giấy chứng nhận,Đầy đủ nội thất,4.8,Hà Nội,False,126.3,3
"Đường Nam Kỳ Khởi Nghĩa, Phường Võ Thị Sáu, Quận 3, Hồ Chí Minh",40.0,4.6,6.0,Tây - Nam,Đông,5,5,6,Đã có giấy chứng nhận,Đầy đủ nội thất,9.9,Hồ Chí Minh,False,247.5,3
"Đường Bình Chuẩn 67, Phường Bình Chuẩn, Thuận An, Bình Dương",60.0,4.2,6.0,Tây,Tây,3,4,5,Đã có giấy chứng nhận,Cơ bản nội thất,4.0,Bình Dương,False,65.8,3
"Đường Mẹ Nhu, Phường Thanh Khê Tây, Thanh Khê, Đà Nẵng",89.0,4.5,8.0,Đông - Nam,Đông - Nam,2,3,2,Đã có giấy chứng nhận,Cơ bản nội thất,5.0,Đà Nẵng,False,56.2,4
"Dự án Phúc An Garden, Đường Thiếu Niên 3, Xã Trừ Văn Thố, Bàu Bàng, Bình Dương",75.0,5.0,13.0,Đông,Đông,2,3,2,Đã có giấy chứng nhận,Cơ bản nội thất,1.5,Bình Dương,True,20.0,4
"Đường Xuân Phương, Phường Xuân Phương, Nam Từ Liêm, Hà Nội",44.0,3.8,3.0,Đông - Nam,Đông - Nam,5,6,4,Đã có giấy chứng nhận,Đầy đủ nội thất,3.9,Hà Nội,False,88.0,3
"Phường An Bình, Dĩ An, Bình Dương",66.0,5.0,5.0,Đông,Đông - Nam,2,3,2,Đã có giấy chứng nhận,Cơ bản nội thất,3.4,Bình Dương,False,51.5,3
"Phường Dĩ An, Dĩ An, Bình Dương",80.0,4.5,11.9,Đông - Bắc,Đông - Bắc,2,2,2,Đã có giấy chứng nhận,Đầy đủ nội thất,3.1,Bình Dương,False,38.8,4
"Đường Tô Ngọc Vân, Phường Thạnh Xuân, Quận 12, Hồ Chí Minh",52.0,12.0,12.0,Tây,Tây,5,5,6,Đã có giấy chứng nhận,Đầy đủ nội thất,6.0,Hồ Chí Minh,False,115.2,4
"Đường Bác Ái, Phường Tân Thành, Tân Phú, Hồ Chí Minh",72.4,5.1,14.0,Đông - Nam,Đông - Bắc,3,3,4,Đã có giấy chứng nhận,Đầy đủ nội thất,8.7,Hồ Chí Minh,False,120.2,4
"Đường Tân Mai, Phường Tân Mai, Hoàng Mai, Hà Nội",30.0,3.6,3.6,Bắc,Tây - Bắc,4,2,3,Đã có giấy chứng nhận,Cơ bản nội thất,3.7,Hà Nội,False,123.3,3
"Đường Cách Mạng Tháng Tám, Phường 10, Quận 3, Hồ Chí Minh",35.0,3.3,16.6,Bắc,Đông,4,3,4,Đã có giấy chứng nhận,Đầy đủ nội thất,6.2,Hồ Chí Minh,False,175.7,4
"Ngõ 195, Phố Trần Cung, Phường Cổ Nhuế 1, Bắc Từ Liêm, Hà Nội",40.0,4.4,2.9,Đông - Nam,Đông - Bắc,4,4,3,Đã có giấy chứng nhận,Đầy đủ nội thất,7.6,Hà Nội,False,190.0,3
"Đường Tô Vĩnh Diện, Phường Khương Trung, Thanh Xuân, Hà Nội",40.0,4.6,4.0,Đông - Nam,Đông - Nam,4,3,2,Đã có giấy chứng nhận,Đầy đủ nội thất,7.3,Hà Nội,False,182.5,3
"Đường An Dương Vương, Phường An Lạc, Bình Tân, Hồ Chí Minh",94.9,5.6,6.0,Tây - Nam,Đông,2,4,5,Đã có giấy chứng nhận,Đầy đủ nội thất,4.8,Hồ Chí Minh,False,50.6,3
"Đường Số 10, Phường Hiệp Bình Phước, Thủ Đức, Hồ Chí Minh",40.0,8.0,4.0,Đông - Nam,Đông - Nam,1,2,2,Đã có giấy chứng nhận,Đầy đủ nội thất,3.2,Hồ Chí Minh,False,81.2,3
"Đường Đông Minh, Phường Đông Hòa, Dĩ An, Bình Dương",61.0,4.0,6.0,Đông - Bắc,Tây - Bắc,1,2,2,Đã có giấy chứng nhận,Cơ bản nội thất,3.0,Bình Dương,False,49.2,3
"Đường Hồ Ngọc Lãm, Phường An Lạc, Bình Tân, Hồ Chí Minh",54.0,4.5,6.0,Đông - Bắc,Tây - Bắc,4,4,3,Đã có giấy chứng nhận,Đầy đủ nội thất,7.0,Hồ Chí Minh,False,129.6,3
"Phường Ô Chợ Dừa, Đống Đa, Hà Nội",35.0,5.4,2.8,Nam,Nam,5,4,4,Đã có giấy chứng nhận,Đầy đủ nội thất,6.1,Hà Nội,False,174.3,3
"Đường Bình Minh, Xã Cao Viên, Thanh Oai, Hà Nội",37.0,3.7,3.0,Đông - Nam,Đông - Nam,4,3,3,Đã có giấy chứng nhận,Cơ bản nội thất,1.6,Hà Nội,False,44.6,3
"Đường Hồ Học Lãm, Phường An Lạc, Bình Tân, Hồ Chí Minh",54.0,4.5,6.0,Đông - Bắc,Tây - Bắc,4,4,3,Đã có giấy chứng nhận,Đầy đủ nội thất,7.0,Hồ Chí Minh,False,129.6,3
"Đường Trần Hưng Đạo, Phường Đông Hòa, Dĩ An, Bình Dương",63.0,4.8,6.0,Đông - Nam,Đông - Nam,3,3,3,Đã có giấy chứng nhận,Đầy đủ nội thất,4.1,Bình Dương,False,65.1,3
"Đường Thạnh Lộc 47, Phường Thạnh Lộc, Quận 12, Hồ Chí Minh",50.6,4.7,8.2,Đông,Tây,3,4,4,Đã có giấy chứng nhận,Đầy đủ nội thất,4.9,Hồ Chí Minh,False,96.8,4
"Đường GS12, Phường Đông Hòa, Dĩ An, Bình Dương.",81.0,4.5,12.0,Bắc,Tây - Bắc,3,4,3,Đã có giấy chứng nhận,Đầy đủ nội thất,7.8,Bình Dương,False,96.3,4
"Đường Yên Phụ, Phường Yên Phụ, Tây Hồ, Hà Nội",31.0,5.0,2.9,Bắc,Nam,5,3,4,Đã có giấy chứng nhận,Đầy đủ nội thất,7.2,Hà Nội,False,232.3,3
"Phường Bình Hòa, Thuận An, Bình Dương",150.0,5.0,8.0,Đông - Nam,Đông - Bắc,3,4,4,Đã có giấy chứng nhận,Đầy đủ nội thất,6.5,Bình Dương,False,43.3,4
"Đường Phạm Văn Chiêu, Phường 14, Gò Vấp, Hồ Chí Minh",53.4,4.4,4.8,Đông - Bắc,Đông - Bắc,2,3,2,Đã có giấy chứng nhận,Cơ bản nội thất,4.6,Hồ Chí Minh,False,85.2,3
"Đường Nguyễn Duy Cung, Phường 12, Gò Vấp, Hồ Chí Minh",74.0,4.4,5.9,Tây - Nam,Đông,2,2,2,Đã có giấy chứng nhận,Đầy đủ nội thất,5.8,Hồ Chí Minh,False,78.4,3
"Đường Phạm Văn Chiêu, Phường 8, Gò Vấp, Hồ Chí Minh",55.0,4.0,6.7,Đông - Nam,Đông - Nam,4,4,4,Đã có giấy chứng nhận,Cơ bản nội thất,6.3,Hồ Chí Minh,False,114.5,3
"Phố Đại Đồng, Phường Thanh Trì, Hoàng Mai, Hà Nội",32.0,4.0,3.7,Tây - Nam,Tây,5,3,3,Đã có giấy chứng nhận,Đầy đủ nội thất,5.2,Hà Nội,False,161.9,3
"Đường Vòng Cung, Phường An Bình, Ninh Kiều, Cần Thơ",75.0,5.9,13.6,Nam,Nam,1,2,2,Đã có giấy chứng nhận,Cơ bản nội thất,2.8,Cần Thơ,False,36.7,4
"Đường Tân Hòa Đông, Phường Bình Trị Đông, Bình Tân, Hồ Chí Minh",115.0,9.5,15.1,Đông,Đông,2,3,2,Đã có giấy chứng nhận,Cơ bản nội thất,9.0,Hồ Chí Minh,False,78.2,4
"Đường Trịnh Thị Miếng, Xã Thới Tam Thôn, Hóc Môn, Hồ Chí Minh",59.0,4.0,2.5,Đông - Bắc,Tây - Bắc,2,2,1,Đã có giấy chứng nhận,Đầy đủ nội thất,2.6,Hồ Chí Minh,False,44.9,3
"Đường Trương Công Định, Phường 14, Tân Bình, Hồ Chí Minh",36.0,4.0,7.5,Tây - Bắc,Đông,5,5,3,Đã có giấy chứng nhận,Cơ bản nội thất,7.0,Hồ Chí Minh,False,194.4,4
"Đường Huỳnh Văn Nghệ, Phường Bửu Long, Biên Hòa, Đồng Nai.",90.0,8.0,8.0,Bắc,Bắc,2,3,2,Đã có giấy chứng nhận,Cơ bản nội thất,2.4,Đồng Nai,False,26.4,4
"Đường Đồng Khởi, Phường Trảng Dài, Biên Hòa, Đồng Nai",100.0,6.0,6.0,Đông,Đông - Nam,2,3,2,Đã có giấy chứng nhận,Cơ bản nội thất,2.4,Đồng Nai,False,24.0,3
